"380aa01e-dce7-11e3-9f07-901b0e19e163","Netwerk van KNMI waarneemstations","https://www.nationaalgeoregister.nl/geonetwork/srv/api/records6c6be9c5-b09b-4dcf-a5fd-f149cbaca6fb","Koninklijk Nederlands Meteorologisch Instituut (KNMI)","[datacentrum@knmi.nl, datacentrum@knmi.nl, datacentrum@knmi.nl]","Nederlands metadata profiel op ISO 19115 voor geografie 2.0"
"b59f06c0-dce5-11e3-9c10-901b0e19e163","Aardbevingen Nederland (KNMI)","https://www.nationaalgeoregister.nl/geonetwork/srv/api/records49807edc-0007-41aa-8809-d381f6713de4","Koninklijk Nederlands Meteorologisch Instituut (KNMI)","[datacentrum@knmi.nl, datacentrum@knmi.nl, datacentrum@knmi.nl]","Nederlands metadata profiel op ISO 19115 voor geografie 2.0"
"64c987ec-dce6-11e3-8563-901b0e19e163","Actuele synoptische weerwaarnemingen KNMI Nederland per 10 minuten (24 uur)","https://www.nationaalgeoregister.nl/geonetwork/srv/api/records1b2abd21-3084-4db7-ab49-46866b4aac2b","Koninklijk Nederlands Meteorologisch Instituut (KNMI)","[datacentrum@knmi.nl, datacentrum@knmi.nl, datacentrum@knmi.nl]","Nederlands metadata profiel op ISO 19115 voor geografie 2.0"
"daa63e4c-dce6-11e3-991e-901b0e19e163","Gecontroleerde klimatologische daggegevens KNMI Nederland","https://www.nationaalgeoregister.nl/geonetwork/srv/api/records6e4a2001-fef7-471c-8286-4f859bc1131e","Koninklijk Nederlands Meteorologisch Instituut (KNMI)","[datacentrum@knmi.nl, datacentrum@knmi.nl, datacentrum@knmi.nl]","Nederlands metadata profiel op ISO 19115 voor geografie 2.0"
"93bdffb9-09c3-4c4f-9a55-cbb0f52837c4","Gecontroleerde klimatologische daggegevens KNMI Nederland","no MD_DataIdentificationCitationAnchor","Koninklijk Nederlands Meteorologisch Instituut (KNMI)","[datacentrum@knmi.nl, datacentrum@knmi.nl]","2005/PDAM1"
"b90d988e-ef89-4fc7-bd1b-7a42571e09b5","Gecontroleerde klimatologische daggegevens KNMI Nederland","no MD_DataIdentificationCitationAnchor","Koninklijk Nederlands Meteorologisch Instituut (KNMI)","[datacentrum@knmi.nl, datacentrum@knmi.nl]","2005/PDAM1"
"789d404e-ce2f-4ac0-8182-ec04ed1fe954","Gecontroleerde klimatologische daggegevens KNMI Nederland","no MD_DataIdentificationCitationAnchor","Koninklijk Nederlands Meteorologisch Instituut (KNMI)","[datacentrum@knmi.nl, datacentrum@knmi.nl]","2005/PDAM1"
"a7f80170-185b-442e-afcb-1304dd437f61","Gecontroleerde klimatologische daggegevens KNMI Nederland","no MD_DataIdentificationCitationAnchor","Koninklijk Nederlands Meteorologisch Instituut (KNMI)","[datacentrum@knmi.nl, datacentrum@knmi.nl]","2005/PDAM1"
"3645f08b-650f-49dc-8574-3fa6d69ef334","Gecontroleerde klimatologische daggegevens KNMI Nederland","no MD_DataIdentificationCitationAnchor","Koninklijk Nederlands Meteorologisch Instituut (KNMI)","[datacentrum@knmi.nl, datacentrum@knmi.nl]","2005/PDAM1"
"3ad44dca-c0b2-4d61-a650-2cba6cce1061","(T) KNMI Aardbevingen Nederland  - INSPIRE Natural Harzards","no MD_DataIdentificationCitationAnchor","Koninklijk Nederlands Meteorologisch Instituut (KNMI)","[datacentrum@knmi.nl, datacentrum@knmi.nl]","2005/PDAM1"
"04a6b0c6-7c2c-4164-9e12-e5ac903ea837","Gecontroleerde klimatologische daggegevens KNMI Nederland","no MD_DataIdentificationCitationAnchor","Koninklijk Nederlands Meteorologisch Instituut (KNMI)","[datacentrum@knmi.nl, datacentrum@knmi.nl]","2005/PDAM1"
"0ff6ca4a-4e0a-4b8c-9588-535842ca9f7b","Gecontroleerde klimatologische daggegevens KNMI Nederland","no MD_DataIdentificationCitationAnchor","Koninklijk Nederlands Meteorologisch Instituut (KNMI)","[datacentrum@knmi.nl, datacentrum@knmi.nl]","2005/PDAM1"
"7b82accd-c225-430a-b235-adc856422864","Overzicht van Nederlandse seismologische meetstations","no MD_DataIdentificationCitationAnchor","Koninklijk Nederlands Meteorologisch Instituut (KNMI)","[datacentrum@knmi.nl, datacentrum@knmi.nl]","2005/PDAM1"
