"11a98cc2-2e64-4f05-ae16-b7677f8054ad","Richtlijn Stedelijk Afvalwater - Kwetsbaargebied Nederland EU2020","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/11a98cc2-2e64-4f05-ae16-b7677f8054ad","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","servicedesk-data@rws.nl","servicedesk-data@rws.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"05fc3b82-1b29-43b1-afff-8a79a0f65a2c","Kaderrichtlijn Water - Register Beschermd Gebied - Schelpdierwater","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/05fc3b82-1b29-43b1-afff-8a79a0f65a2c","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","servicedesk-data@rws.nl","servicedesk-data@rws.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"00d8c7c8-98ff-4b06-8f53-b44216e6e75c","NWB - Vaarwegen","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/00d8c7c8-98ff-4b06-8f53-b44216e6e75c","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","servicedesk-data@rws.nl","servicedesk-data@rws.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"917b5ba0-9d8e-4758-83fa-28b057f185e2","Richtlijn Stedelijk Afvalwater - lozingspunten Nederland EU2020","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/917b5ba0-9d8e-4758-83fa-28b057f185e2","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","servicedesk-data@rws.nl","servicedesk-data@rws.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"cc931834-5f9a-4106-a3a3-d5bf553b2675","Richtlijn Stedelijk Afvalwater - agglomeraties Nederland EU2020","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/cc931834-5f9a-4106-a3a3-d5bf553b2675","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","servicedesk-data@rws.nl","servicedesk-data@rws.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"07d78f5e-f4c4-4c92-b866-94eb2cb38516","Richtlijn Stedelijk Afvalwater - rioolwaterzuiveringsinstallaties Nederland EU2020","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/07d78f5e-f4c4-4c92-b866-94eb2cb38516","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","servicedesk-data@rws.nl","servicedesk-data@rws.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"41daef8b-155e-4608-b49c-c87ea45d931c","Actueel Hoogtebestand Nederland 3 (AHN3)","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/41daef8b-155e-4608-b49c-c87ea45d931c","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","servicedesk-data@rws.nl","servicedesk-data@rws.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"9d973c4a-ef03-4785-b7f6-942e86b385f7","Bathymetrie Nederland - binnenwateren","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/9d973c4a-ef03-4785-b7f6-942e86b385f7","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","servicedesk-data@rws.nl","servicedesk-data@rws.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"6b574ba3-3b1c-4f29-a631-0f160713d96d","Gebiedsbeheer, gebieden waar beperkingen gelden, gereguleerde gebieden en rapportage-eenheden: Kaderrichtlijn Water (INSPIRE)","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/6b574ba3-3b1c-4f29-a631-0f160713d96d","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","info@wetransform.to","helpdesk.gis-ict@sweco.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"1bb6e186-633d-4a05-9fdf-b12a2f21fe6m","Gebiedsbeheer, gebieden waar beperkingen gelden, gereguleerde gebieden en rapportage-eenheden: Mariene wateren Nederland (INSPIRE)","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/1bb6e186-633d-4a05-9fdf-b12a2f21fe6m","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","info@wetransform.to","helpdesk.gis-ict@sweco.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"9d973c4a-ef03-4785-b7f6-942e86b385f8","Bathymetrie Nederland - kust","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/9d973c4a-ef03-4785-b7f6-942e86b385f8","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","servicedesk-data@rws.nl","servicedesk-data@rws.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"e0851d2e-c9b2-4a5e-a11d-8925a82c3dad","Milieubewakingsvoorzieningen: Monitoring stations (Kaderrichtlijn Water) EU (INSPIRE)","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/e0851d2e-c9b2-4a5e-a11d-8925a82c3dad","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","info@wetransform.to","helpdesk.gis-ict@sweco.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"2350b86b-3efd-47e4-883e-519bfa8d0abd","Gebiedsbeheer, gebieden waar beperkingen gelden, gereguleerde gebieden en rapportage-eenheden: Agglomeraties (INSPIRE)","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/2350b86b-3efd-47e4-883e-519bfa8d0abd","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","info@wetransform.to","helpdesk.gis-ict@sweco.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"a27e77af-5ce3-4af6-ab47-9b4231b3560f","Hoogte Nederland: land 1m (INSPIRE)","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/a27e77af-5ce3-4af6-ab47-9b4231b3560f","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","info@wetransform.to","helpdesk.gis-ict@sweco.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"c4b137b8-2317-42c2-aced-204c4216d68d","Digitaal Topografisch Bestand (DTB)","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/c4b137b8-2317-42c2-aced-204c4216d68d","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","servicedesk-data@rws.nl","servicedesk-data@rws.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"504afbe6-0069-411b-b69b-2aae3728f73a","Menselijke gezondheid en veiligheid: Geluidbelasting rijkswegen (INSPIRE)","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/504afbe6-0069-411b-b69b-2aae3728f73a","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","info@wetransform.to","helpdesk.gis-ict@sweco.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"9b583730-e750-485a-9c0c-39bf9be72cf8","Geluidbelasting rijkswegen in Nederland 2016 (24-uurs gemiddelde)","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/9b583730-e750-485a-9c0c-39bf9be72cf8","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","servicedesk-data@rws.nl","servicedesk-data@rws.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"a57cb859-c4fe-444c-adc6-be14cb2bbf36","Geluidbelasting rijkswegen in Nederland 2016 (nacht gemiddelde)","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/a57cb859-c4fe-444c-adc6-be14cb2bbf36","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","servicedesk-data@rws.nl","servicedesk-data@rws.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"c3955762-73a3-4c16-a15c-f3869487a1ea","Hydrografie: Netwerk (INSPIRE)","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/c3955762-73a3-4c16-a15c-f3869487a1ea","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","info@wetransform.to","helpdesk.gis-ict@sweco.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"782cab20-8328-45f1-a9b2-c27d07c14066","Kaderrichtlijn Water - Deelstroomgebieden Nederland 2020 vlakken","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/782cab20-8328-45f1-a9b2-c27d07c14066","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","servicedesk-data@rws.nl","servicedesk-data@rws.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"a33c92d0-e29b-43cb-b681-f942ef597331","Kaderrichtlijn Mariene Strategie - Rapportage eenheden Nederland EU2018","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/a33c92d0-e29b-43cb-b681-f942ef597331","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","servicedesk-data@rws.nl","servicedesk-data@rws.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"353108a0-f0f8-4f8e-9d0e-60f18dfda169","Kaderrichtlijn Mariene Strategie - Mariene wateren Nederland EU2018","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/353108a0-f0f8-4f8e-9d0e-60f18dfda169","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","servicedesk-data@rws.nl","servicedesk-data@rws.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"604d241d-6792-4286-bbef-44b2ce5c38c1","Kaderrichtlijn Mariene Strategie - Bevroren monitoringsdata","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/604d241d-6792-4286-bbef-44b2ce5c38c1","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","servicedesk-data@rws.nl","servicedesk-data@rws.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"a9b7026e-0a81-4813-93bd-ba49e6f28502","NWB - Wegen deellevering INSPIRE","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/a9b7026e-0a81-4813-93bd-ba49e6f28502","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","servicedesk-data@rws.nl","servicedesk-data@rws.n"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"2e31680f-68b5-4ff3-94a4-9c24109ffd5e","Kaderrichtlijn Water - Oppervlaktewaterlichamen Nederland 2020 vlakken","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/2e31680f-68b5-4ff3-94a4-9c24109ffd5e","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","servicedesk-data@rws.nl","servicedesk-data@rws.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"622a632a-c57b-44a2-83a4-e51223d5f15g","Kaderrichtlijn Water - Oppervlaktewaterlichamen Nederland 2020 lijnen","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/622a632a-c57b-44a2-83a4-e51223d5f15g","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","servicedesk-data@rws.nl","servicedesk-data@rws.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"110f9ec6-4464-462e-9765-83d90cefbeab","Kaderrichtlijn Water - Stroomgebieddistricten Nederland EU2015","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/10f9ec6-4464-462e-9765-83d90cefbeab","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","servicedesk-data@rws.nl","servicedesk-data@rws.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"a1960e70-22f4-4fd9-91a8-b605c6ceda3e","Kaderrichtlijn Water - Stroomgebieddistricten Nederland 2020","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/a1960e70-22f4-4fd9-91a8-b605c6ceda3e","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","servicedesk-data@rws.nl","servicedesk-data@rws.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"710c381c-ab2d-45d5-a45d-af2eba811e5f","Nationaal Hydrologisch Instrumentarium (NHI) - netwerkschematisatie","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/710c381c-ab2d-45d5-a45d-af2eba811e5f","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","servicedesk-data@rws.nl","servicedesk-data@rws.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"4783ea4f-6b8c-4600-8af0-516f3556cfe9","Kaderrichtlijn Water - Register Beschermd Gebied - Schelpdierwater 2008","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/4783ea4f-6b8c-4600-8af0-516f3556cfe9","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","servicedesk-data@rws.nl","servicedesk-data@rws.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"babb8ae8-533f-4fd1-be66-e8dcccf20b33","Richtlijn Overstromingsrisico - gebieden met Potentieel Significant Overstromingsrisico EU2018 vlakken","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/babb8ae8-533f-4fd1-be66-e8dcccf20b33","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","servicedesk-data@rws.nl","servicedesk-data@rws.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"155f4288-e7c6-4278-8145-0e8cb5ffe52d","Richtlijn Overstromingsrisico - gebieden met Potentieel Significant Overstromingsrisico EU2018 lijnen","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/155f4288-e7c6-4278-8145-0e8cb5ffe52d","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","servicedesk-data@rws.nl","servicedesk-data@rws.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"a9b7026e-0a81-4813-93bd-ba49e6f28503","NWB - Wegen - wegvakken","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/a9b7026e-0a81-4813-93bd-ba49e6f28503","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","servicedesk-data@rws.nl","servicedesk-data@rws.n"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"0e6bbc35-489b-4209-8e5c-41e36b9d0351","Richtlijn Overstromingsrisico - historische overstromingen EU2020","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/0e6bbc35-489b-4209-8e5c-41e36b9d0351","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","servicedesk-data@rws.nl","servicedesk-data@rws.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"f4520ae7-9229-4132-8d42-37b4f962212a","Vervoersnetwerken: Wegen (INSPIRE)","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/f4520ae7-9229-4132-8d42-37b4f962212a","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","info@wetransform.to","helpdesk.gis-ict@sweco.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"7c48322f-f9cf-4a08-aa63-c4de080c13aab","Natuurlijke risico zones: Overstromingsgebieden (INSPIRE)","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/catalog.search#/metadata/7c48322f-f9cf-4a08-aa63-c4de080c13aab","Rijkswaterstaat","["servicedesk-data@rws.nl","servicedesk-data@rws.nl","","info@wetransform.to","helpdesk.gis-ict@sweco.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
