"6daacaf7-818c-409a-ad18-12ec62a324c6","Emissies naar lucht en water vanuit de industrie (2019 - heden) (INSPIRE)","http://rivmdata.rivm.nl/meta/srv/metadata/419a5d28-09e7-49de-9480-faee8cde32bd","Rijksinstituut voor Volksgezondheid en Milieu","["emissieregistratie@rivm.nl","emissieregistratie@rivm.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"7e3de5ce-41cd-4ee4-bf49-4d71517d8274","Afgevoerde hoeveelheid afval vanuit de industrie (2019 - heden) (INSPIRE)","no MD_DataIdentificationCitationAnchor","Rijksinstituut voor Volksgezondheid en Milieu","["emissieregistratie@rivm.nl","emissieregistratie@rivm.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"500d396f-5ec6-4e4b-a151-5fb3cddd8082","Gemeten Zwaveldioxide concentraties in buitenlucht.","no MD_DataIdentificationCitationAnchor","Rijksinstituut voor Volksgezondheid en Milieu","["geodata@rivm.nl","geodata@rivm.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"59281231-d77a-4fa2-ab28-882fe0a4c4cc","Zwaveldioxide (SO2) Grootschalige concentratiekaarten Nederland (INSPIRE as-is Dataset)","no MD_DataIdentificationCitationAnchor","Rijksinstituut voor Volksgezondheid en Milieu","["info@rivm.nl","info@rivm.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"f91c6ad6-62a5-46d0-8a5b-8a62e7a4b833","Gemeten Stikstofmonoxide concentraties in buitenlucht.","no MD_DataIdentificationCitationAnchor","Rijksinstituut voor Volksgezondheid en Milieu","["geodata@rivm.nl","geodata@rivm.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"a90027f8-7323-45d6-86a7-9374d0de05bf","Emissies naar het riool vanuit de industrie (2019 - heden) (INSPIRE)","no MD_DataIdentificationCitationAnchor","Rijksinstituut voor Volksgezondheid en Milieu","["emissieregistratie@rivm.nl","emissieregistratie@rivm.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"d3c9efd6-fca7-49d6-92bb-5f507abece90","Gemeten Ammoniak concentraties in buitenlucht.","no MD_DataIdentificationCitationAnchor","Rijksinstituut voor Volksgezondheid en Milieu","["geodata@rivm.nl","geodata@rivm.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"2f15feed-8b8f-43d4-87ef-aa7d6831f5ca","Fijnstof (PM2.5) Grootschalige concentratiekaarten Nederland (INSPIRE as-is Dataset)","no MD_DataIdentificationCitationAnchor","Rijksinstituut voor Volksgezondheid en Milieu","["info@rivm.nl","info@rivm.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"d1acbb7e-9587-4b7c-98bc-97a1936ecb20","Ozon (O3) Grootschalige concentratiekaarten Nederland (INSPIRE as-is Dataset)","no MD_DataIdentificationCitationAnchor","Rijksinstituut voor Volksgezondheid en Milieu","["info@rivm.nl","info@rivm.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"c10eba83-2e19-4ff8-8605-b48eaa146fa9","Stikstofdioxide (NO2) Grootschalige concentratiekaarten Nederland (INSPIRE as-is Dataset)","no MD_DataIdentificationCitationAnchor","Rijksinstituut voor Volksgezondheid en Milieu","["info@rivm.nl","info@rivm.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"fe5c460f-8eaa-4c74-80da-5a5127caf73d","Stikstofoxiden (NOx) Grootschalige concentratiekaarten Nederland (INSPIRE as-is Dataset)","no MD_DataIdentificationCitationAnchor","Rijksinstituut voor Volksgezondheid en Milieu","["info@rivm.nl","info@rivm.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"af135cd8-d429-4fc7-b9e3-09e15217520d","Gemeten fijnere fractie van Fijn stof concentraties in buitenlucht.","no MD_DataIdentificationCitationAnchor","Rijksinstituut voor Volksgezondheid en Milieu","["geodata@rivm.nl","geodata@rivm.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"733559a5-201d-40e5-ad43-d1c7bae84d9f","Gemeten Stikstofdioxide concentraties in buitenlucht.","no MD_DataIdentificationCitationAnchor","Rijksinstituut voor Volksgezondheid en Milieu","["geodata@rivm.nl","geodata@rivm.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"9f245229-80e9-4208-a244-04daf5fce8d3","Geluidbelastingkaart hoofd luchthavens, Lden en Lnight, 2021 (INSPIRE)","no MD_DataIdentificationCitationAnchor","Rijksinstituut voor Volksgezondheid en Milieu","["cvgg@rivm.nl","cvgg@rivm.nl","cvgg@rivm.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"9b63289b-8ec1-4bf7-8885-bb5f9815336f","LCP emissies (2019 - heden) (INSPIRE)","http://rivmdata.rivm.nl/meta/srv/metadata/3ef8a535-70ef-43fb-9541-9ec1e67169b0","Rijksinstituut voor Volksgezondheid en Milieu","["emissieregistratie@rivm.nl","emissieregistratie@rivm.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"32309ccc-431c-4f6e-a4c3-83a1cb6047e1","Geluidbelastingkaart hoofdwegen, Lden en Lnight, 2021 (INSPIRE)","http://rivmdata.rivm.nl/meta/srv/metadata/d7dbdaa4-2cdd-447b-8294-1a01a3b618f1","Rijksinstituut voor Volksgezondheid en Milieu","["cvgg@rivm.nl","cvgg@rivm.nl","cvgg@rivm.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"41ab88a0-7f31-4406-9014-20046e4b2e76","Nitraatrichtlijn 2024 LMG (dataset) (INSPIRE)","https://data.rivm.nl/inspire/id#94b25060-6947-45ff-ab6c-610bb2319d4b","Rijksinstituut voor Volksgezondheid en Milieu","["info@rivm.nl","","info@rivm.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"6e60360d-5502-4edb-bc3d-f8a64324e4be","Kwaliteit van drinkwater in Nederland (2013 - heden) (INSPIRE)","no MD_DataIdentificationCitationAnchor","Rijksinstituut voor Volksgezondheid en Milieu","["drinkwaterdata@rivm.nl","drinkwaterdata@rivm.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"7d38ad2b-2e5c-4eb0-920f-0b696d417ca8","Koolmonoxide (CO) Grootschalige concentratiekaarten Nederland (INSPIRE as-is Dataset)","no MD_DataIdentificationCitationAnchor","Rijksinstituut voor Volksgezondheid en Milieu","["info@rivm.nl","info@rivm.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"d8f370e8-123c-4ab3-9410-04f728327ac6","Gemeten Ozon concentraties in buitenlucht.","no MD_DataIdentificationCitationAnchor","Rijksinstituut voor Volksgezondheid en Milieu","["geodata@rivm.nl","geodata@rivm.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"b3ec8793-7747-4da0-b6c3-aa384446a586","Gemeten Fijn stof concentraties in buitenlucht.","no MD_DataIdentificationCitationAnchor","Rijksinstituut voor Volksgezondheid en Milieu","["geodata@rivm.nl","geodata@rivm.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"964c195e-6822-4153-a0e3-2ed5487b6281","Geluidbelasting hoofdspoorwegen, Lden en Lnight, 2021 (INSPIRE)","no MD_DataIdentificationCitationAnchor","Rijksinstituut voor Volksgezondheid en Milieu","["cvgg@rivm.nl","cvgg@rivm.nl","cvgg@rivm.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"58440156-f779-476c-9427-d01205c3456a","Geluidaandachtsgebieden (INSPIRE)","https://data.rivm.nl/meta/srv/dut/csw?Service=CSW&amp;Version=2.0.2&amp;Request=GetRecordById&amp;elementSetName=full&amp;OutputSchema=http://www.isotc211.org/2005/gmd&amp;ID=58440156-f779-476c-9427-d01205c3456a","Rijksinstituut voor Volksgezondheid en Milieu","["cvgg@rivm.nl","cvgg@rivm.nl","cvgg@rivm.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"7101ab98-ee72-452a-bbb6-85cd41090e5d","Geluidbelastingkaart agglomeraties Lden en Lnight, 2021 (INSPIRE)","no MD_DataIdentificationCitationAnchor","Rijksinstituut voor Volksgezondheid en Milieu","["cvgg@rivm.nl","cvgg@rivm.nl","cvgg@rivm.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
