"bc2d4efa-a179-4d9e-9832-19c74f40a5c1","EKRW_vlak","no MD_DataIdentificationCitationAnchor","["Hoogheemraadschap De Stichtse Rijnlanden","Hoogheemraadschap De Stichtse Rijnlanden"]","["gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"7a227758-e7d2-4f6b-978a-ace02b4d10ea","DAMO_W.Vispassage","","["Hoogheemraadschap De Stichtse Rijnlanden","Hoogheemraadschap De Stichtse Rijnlanden"]","["gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"14f3f5f6-94d2-42a0-98b5-47651780dafc","DAMO_W.KenmerkendeProfiellijn","","["Hoogheemraadschap De Stichtse Rijnlanden","Hoogheemraadschap De Stichtse Rijnlanden"]","["gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"4ed3c59a-d338-4fdb-945c-8b0955be68fa","DAMO_W.Vastedamlijn","","["Hoogheemraadschap De Stichtse Rijnlanden","Hoogheemraadschap De Stichtse Rijnlanden"]","["gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl"]","2007"
"c8c577a2-3dc7-4562-acf8-2ca74fbe9bed","DAMO_W.Waterkering","","["Hoogheemraadschap De Stichtse Rijnlanden","Hoogheemraadschap De Stichtse Rijnlanden"]","["gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"589b2565-7e20-4f59-83e1-c0d615e87597","DAMO_W.Gemaal","","["Hoogheemraadschap De Stichtse Rijnlanden","Hoogheemraadschap De Stichtse Rijnlanden"]","["gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"1a0491a3-f471-46d0-a56b-06eb3e7f93b6","DAMO_W.Bergingsgebied","","["Hoogheemraadschap De Stichtse Rijnlanden","Hoogheemraadschap De Stichtse Rijnlanden"]","["gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"72d10336-4d8a-4138-8067-ab08dca0b41b","EKRW_lijn","no MD_DataIdentificationCitationAnchor","["Hoogheemraadschap De Stichtse Rijnlanden","Hoogheemraadschap De Stichtse Rijnlanden"]","["gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"f2c89f36-a62e-4a67-be2c-beea015b3a2b","DAMO_W.Waterinsteek","","["Hoogheemraadschap De Stichtse Rijnlanden","Hoogheemraadschap De Stichtse Rijnlanden"]","["gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"cbf69aee-4c2c-466a-b121-864fbe21f037","DAMO_W.Compartimentsys","","["Hoogheemraadschap De Stichtse Rijnlanden","Hoogheemraadschap De Stichtse Rijnlanden"]","["gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"7f26952d-3d88-42fb-8dd4-3b05a4587194","DAMO_W.Sluis","","["Hoogheemraadschap De Stichtse Rijnlanden","Hoogheemraadschap De Stichtse Rijnlanden"]","["gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"19a3392d-cc62-403b-a4e9-0b6167e57dba","DAMO_W.PeilgebiedPraktijk","","["Hoogheemraadschap De Stichtse Rijnlanden","Hoogheemraadschap De Stichtse Rijnlanden"]","["gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"3b4166ad-a83b-4caa-a7b8-4a2a46e062ad","DAMO_W.Vispassagelijn","","["Hoogheemraadschap De Stichtse Rijnlanden","Hoogheemraadschap De Stichtse Rijnlanden"]","["gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"5859abaa-b449-4b08-b9d4-2667b1a27ef3","DAMO_W.Oeverlijn","","["Hoogheemraadschap De Stichtse Rijnlanden","Hoogheemraadschap De Stichtse Rijnlanden"]","["gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"050cddae-68a8-4cf2-9fba-c308042db227","DAMO_W.HydroObject","","["Hoogheemraadschap De Stichtse Rijnlanden","Hoogheemraadschap De Stichtse Rijnlanden"]","["gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"7518f15d-cd52-4402-b4cd-33e982b0ade7","DAMO_W.VasteDam","no MD_DataIdentificationCitationAnchor","["Hoogheemraadschap De Stichtse Rijnlanden","Hoogheemraadschap De Stichtse Rijnlanden"]","["gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"6f5ed766-854d-4253-b9d9-64aa075b3fb8","DAMO_W.DuikerSifonHevelPunt","","["Hoogheemraadschap De Stichtse Rijnlanden","Hoogheemraadschap De Stichtse Rijnlanden"]","["gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"bc7d1941-b5a1-4ff8-91fe-11a2e6e7281e","DAMO_W.DuikerSifonHevel","","["Hoogheemraadschap De Stichtse Rijnlanden","Hoogheemraadschap De Stichtse Rijnlanden"]","["gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"8b8c51df-709f-4525-96d8-9e6e02533263","DAMO_W.Stuw","","["Hoogheemraadschap De Stichtse Rijnlanden","Hoogheemraadschap De Stichtse Rijnlanden"]","["gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"2121270f-550d-40b0-886b-acbf70bd3251","DAMO_W.NatuurvriendelijkeOeverVlak","","["Hoogheemraadschap De Stichtse Rijnlanden","Hoogheemraadschap De Stichtse Rijnlanden"]","["gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"57590e06-c9c5-4b42-b378-ff16a084f215","DAMO_W.Brug","","["Hoogheemraadschap De Stichtse Rijnlanden","Hoogheemraadschap De Stichtse Rijnlanden"]","["gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"db80ffaf-96d3-4940-8b91-ed5788154afa","DAMO_W.Coupure","","["Hoogheemraadschap De Stichtse Rijnlanden","Hoogheemraadschap De Stichtse Rijnlanden"]","["gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"e5741b36-55aa-4ff9-9e60-0d1439e4e927","DAMO_W.Waterdeel","","["Hoogheemraadschap De Stichtse Rijnlanden","Hoogheemraadschap De Stichtse Rijnlanden"]","["gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"1155eb4d-c17b-44fc-a5b9-249b87abcd4c","DAMO_W.Aquaduct","","["Hoogheemraadschap De Stichtse Rijnlanden","Hoogheemraadschap De Stichtse Rijnlanden"]","["gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"fbac5b3b-d4da-4079-bd6f-af49052ad25f","DAMO_W.AfvoergebiedAanvoergebied","","["Hoogheemraadschap De Stichtse Rijnlanden","Hoogheemraadschap De Stichtse Rijnlanden"]","["gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"44ccbf6c-b9c2-4445-baa9-e826cf28d623","DAMO_W.Afsluitmiddel","","["Hoogheemraadschap De Stichtse Rijnlanden","Hoogheemraadschap De Stichtse Rijnlanden"]","["gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
"77a549e5-c1fc-4b88-a0dc-174ecb7727c7","DAMO_W.Rioolgemaal","","["Hoogheemraadschap De Stichtse Rijnlanden","Hoogheemraadschap De Stichtse Rijnlanden"]","["gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl","gisspecialistenOSA@hdsr.nl"]","Nederlands metadata profiel op ISO 19115 voor geografie 2.1.0"
