"d796fd8d-b1e0-465c-a55b-1e9fe885fc3d","Grondwateronderzoek onder INSPIRE, viewservice","https://www.broinspireservices.nl/wms/osgegmw-a-v1.0?request=GetCapabilities","#notpresent","TNO Geologische Dienst Nederland","support@geologischedienst.nl,support@geologischedienst.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","http://nationaalgeoregister.nl/geonetwork/srv/dut/inspire?SERVICE=CSW&version=2.0.2&REQUEST=GetRecordById&ID=f99e915a-75e5-4c36-97f2-61eff692d85b&OUTPUTSCHEMA=http://www.isotc211.org/2005/gmd&ELEMENTSETNAME=full#MD_DataIdentification","f99e915a-75e5-4c36-97f2-61eff692d85b","view"
"e5ef707f-6458-4567-8d2c-d24fe88ab5e9","zoutvelden en zoutproductieputten onder INSPIRE, viewservice","https://www.gdngeoservices.nl/inspire/wms/zoutvelden_en_productieputten?service=WMS&request=GetCapabilities","#notpresent","TNO Geologische Dienst Nederland","support@geologischedienst.nl,support@geologischedienst.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","https://nationaalgeoregister.nl/geonetwork/srv/dut/inspire?SERVICE=CSW&version=2.0.2&REQUEST=GetRecordById&ID=e3b0da1e-0664-4025-b3f5-a54d74a26450&OUTPUTSCHEMA=http://www.isotc211.org/2005/gmd&ELEMENTSETNAME=full#MD_DataIdentification","e3b0da1e-0664-4025-b3f5-a54d74a26450","view"
"7af7b20d-3f8a-4d7f-8124-73980535a4f6","DGM, viewservice","https://www.broinspireservices.nl/arcgis/services/inspire/inspire_dgm_rd/MapServer/WMSServer?request=GetCapabilities&service=WMS","#notpresent","TNO Geologische Dienst Nederland","support@geologischedienst.nl,support@geologischedienst.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","http://nationaalgeoregister.nl/geonetwork/srv/dut/inspire?SERVICE=CSW&version=2.0.2&REQUEST=GetRecordById&ID=F646DFB9-5BF6-EAB9-042B-CAB6FF2DC275&OUTPUTSCHEMA=http://www.isotc211.org/2005/gmd&ELEMENTSETNAME=full#MD_DataIdentification","F646DFB9-5BF6-EAB9-042B-CAB6FF2DC275","view"
"73286af2-d0f4-4a62-9455-86ffa45ef279","zoutvelden en zoutproductieputten onder INSPIRE, downloadservice","https://www.gdngeoservices.nl/inspire/wfs/zoutvelden_en_productieputten?service=WFS&request=GetCapabilities&version=2.0.0","#notpresent","TNO Geologische Dienst Nederland","support@geologischedienst.nl,support@geologischedienst.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","https://nationaalgeoregister.nl/geonetwork/srv/dut/inspire?SERVICE=CSW&version=2.0.2&REQUEST=GetRecordById&ID=e3b0da1e-0664-4025-b3f5-a54d74a26450&OUTPUTSCHEMA=http://www.isotc211.org/2005/gmd&ELEMENTSETNAME=full#MD_DataIdentification","e3b0da1e-0664-4025-b3f5-a54d74a26450","download"
"542b330b-d3c6-4617-b97f-693e5cfd1872","Vergunningen Mijnbouwwet onder INSPIRE, downloadservice","https://www.broinspireservices.nl/wfs/osamepl-a-v1.0?request=GetCapabilities&service=WFS&version=2.0.0","#notpresent","TNO Geologische Dienst Nederland","support@geologischedienst.nl,support@geologischedienst.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","http://nationaalgeoregister.nl/geonetwork/srv/dut/inspire?SERVICE=CSW&version=2.0.2&REQUEST=GetRecordById&ID=24de356e-ec4d-4a18-9903-6401d222b77c&OUTPUTSCHEMA=http://www.isotc211.org/2005/gmd&ELEMENTSETNAME=full#MD_DataIdentification","24de356e-ec4d-4a18-9903-6401d222b77c","download"
"c47e4ef8-951e-4765-8d01-29150c12a22d","GeoTOP, INSPIRE downloadservice","https://www.broinspireservices.nl/atom/services.atom","#notpresent","TNO Geologische Dienst Nederland","support@geologischedienst.nl,support@geologischedienst.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","http://nationaalgeoregister.nl/geonetwork/srv/dut/inspire?SERVICE=CSW&version=2.0.2&REQUEST=GetRecordById&ID=7D35598D-DFBF-C64D-0F1A-92A80A45EB14&OUTPUTSCHEMA=http://www.isotc211.org/2005/gmd&ELEMENTSETNAME=full#MD_DataIdentification","7D35598D-DFBF-C64D-0F1A-92A80A45EB14","download"
"68505be5-45c4-4889-a82a-125043bbdc44","Geologisch booronderzoek onder INSPIRE, downloadservice","https://www.broinspireservices.nl/wfs/osgebor-a-v1.0?request=GetCapabilities&service=WFS&version=2.0.0","#notpresent","TNO Geologische Dienst Nederland","support@geologischedienst.nl,support@geologischedienst.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","http://nationaalgeoregister.nl/geonetwork/srv/dut/inspire?SERVICE=CSW&version=2.0.2&REQUEST=GetRecordById&ID=6c1cf452-8c62-4046-99ab-640a5e184f9c&OUTPUTSCHEMA=http://www.isotc211.org/2005/gmd&ELEMENTSETNAME=full#MD_DataIdentification","6c1cf452-8c62-4046-99ab-640a5e184f9c","download"
"76342a6d-452e-4e21-b5c0-81ff7b1be90e","Bodemkundig boormonsterprofiel onder INSPIRE, downloadservice","https://www.broinspireservices.nl/wfs/ossobor-a-v1.0?request=GetCapabilities&service=WFS&version=2.0.0","OGC:WFS","TNO Geologische Dienst Nederland","support@geologischedienst.nl,geodesk.cgi@wur.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","http://nationaalgeoregister.nl/geonetwork/srv/dut/inspire?SERVICE=CSW&version=2.0.2&REQUEST=GetRecordById&ID=9dd9bf30-36e6-45ae-b368-bdef2720bdde&OUTPUTSCHEMA=http://www.isotc211.org/2005/gmd&ELEMENTSETNAME=full#MD_DataIdentification","9dd9bf30-36e6-45ae-b368-bdef2720bdde","download"
"KKHRN250-DXU9-167I-W6SO-8566T16B30VE","GeoTOP, viewservice","https://www.broinspireservices.nl/arcgis/services/inspire/inspire_geotop_rd/MapServer/WMSServer?request=GetCapabilities&service=WMS","#notpresent","TNO Geologische Dienst Nederland","support@geologischedienst.nl,support@geologischedienst.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","http://nationaalgeoregister.nl/geonetwork/srv/dut/inspire?SERVICE=CSW&version=2.0.2&REQUEST=GetRecordById&ID=7D35598D-DFBF-C64D-0F1A-92A80A45EB14&OUTPUTSCHEMA=http://www.isotc211.org/2005/gmd&ELEMENTSETNAME=full#MD_DataIdentification","7D35598D-DFBF-C64D-0F1A-92A80A45EB14","view"
"82fa284e-8218-40e4-a593-c2f8a832c3d5","Olie- en gasvelden onder INSPIRE, viewservice","https://www.gdngeoservices.nl/inspire/wms/olie_en_gasvelden?service=WMS&request=GetCapabilities","#notpresent","TNO Geologische Dienst Nederland","support@geologischedienst.nl,support@geologischedienst.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","https://nationaalgeoregister.nl/geonetwork/srv/dut/inspire?SERVICE=CSW&version=2.0.2&REQUEST=GetRecordById&ID=b61a773c-ecad-4e60-93e9-0a4caac0b52f&OUTPUTSCHEMA=http://www.isotc211.org/2005/gmd&ELEMENTSETNAME=full#MD_DataIdentification","b61a773c-ecad-4e60-93e9-0a4caac0b52f","view"
